image_path,mask_path
GTA5/GTA5/images\01198.png,GTA5/GTA5/labels\01198.png
GTA5/GTA5/images\01199.png,GTA5/GTA5/labels\01199.png
GTA5/GTA5/images\01200.png,GTA5/GTA5/labels\01200.png
GTA5/GTA5/images\01201.png,GTA5/GTA5/labels\01201.png
GTA5/GTA5/images\01202.png,GTA5/GTA5/labels\01202.png
GTA5/GTA5/images\01203.png,GTA5/GTA5/labels\01203.png
GTA5/GTA5/images\01204.png,GTA5/GTA5/labels\01204.png
GTA5/GTA5/images\01205.png,GTA5/GTA5/labels\01205.png
GTA5/GTA5/images\01206.png,GTA5/GTA5/labels\01206.png
GTA5/GTA5/images\01207.png,GTA5/GTA5/labels\01207.png
GTA5/GTA5/images\01208.png,GTA5/GTA5/labels\01208.png
GTA5/GTA5/images\01209.png,GTA5/GTA5/labels\01209.png
GTA5/GTA5/images\01210.png,GTA5/GTA5/labels\01210.png
GTA5/GTA5/images\01211.png,GTA5/GTA5/labels\01211.png
GTA5/GTA5/images\01212.png,GTA5/GTA5/labels\01212.png
GTA5/GTA5/images\01213.png,GTA5/GTA5/labels\01213.png
GTA5/GTA5/images\01214.png,GTA5/GTA5/labels\01214.png
GTA5/GTA5/images\01215.png,GTA5/GTA5/labels\01215.png
GTA5/GTA5/images\01216.png,GTA5/GTA5/labels\01216.png
GTA5/GTA5/images\01217.png,GTA5/GTA5/labels\01217.png
GTA5/GTA5/images\01218.png,GTA5/GTA5/labels\01218.png
GTA5/GTA5/images\01219.png,GTA5/GTA5/labels\01219.png
GTA5/GTA5/images\01220.png,GTA5/GTA5/labels\01220.png
GTA5/GTA5/images\01221.png,GTA5/GTA5/labels\01221.png
GTA5/GTA5/images\01222.png,GTA5/GTA5/labels\01222.png
GTA5/GTA5/images\01223.png,GTA5/GTA5/labels\01223.png
GTA5/GTA5/images\01224.png,GTA5/GTA5/labels\01224.png
GTA5/GTA5/images\01225.png,GTA5/GTA5/labels\01225.png
GTA5/GTA5/images\01226.png,GTA5/GTA5/labels\01226.png
GTA5/GTA5/images\01227.png,GTA5/GTA5/labels\01227.png
GTA5/GTA5/images\01228.png,GTA5/GTA5/labels\01228.png
GTA5/GTA5/images\01229.png,GTA5/GTA5/labels\01229.png
GTA5/GTA5/images\01230.png,GTA5/GTA5/labels\01230.png
GTA5/GTA5/images\01231.png,GTA5/GTA5/labels\01231.png
GTA5/GTA5/images\01232.png,GTA5/GTA5/labels\01232.png
GTA5/GTA5/images\01233.png,GTA5/GTA5/labels\01233.png
GTA5/GTA5/images\01234.png,GTA5/GTA5/labels\01234.png
GTA5/GTA5/images\01235.png,GTA5/GTA5/labels\01235.png
GTA5/GTA5/images\01236.png,GTA5/GTA5/labels\01236.png
GTA5/GTA5/images\01237.png,GTA5/GTA5/labels\01237.png
GTA5/GTA5/images\01238.png,GTA5/GTA5/labels\01238.png
GTA5/GTA5/images\01239.png,GTA5/GTA5/labels\01239.png
GTA5/GTA5/images\01240.png,GTA5/GTA5/labels\01240.png
GTA5/GTA5/images\01241.png,GTA5/GTA5/labels\01241.png
GTA5/GTA5/images\01242.png,GTA5/GTA5/labels\01242.png
GTA5/GTA5/images\01243.png,GTA5/GTA5/labels\01243.png
GTA5/GTA5/images\01244.png,GTA5/GTA5/labels\01244.png
GTA5/GTA5/images\01245.png,GTA5/GTA5/labels\01245.png
GTA5/GTA5/images\01246.png,GTA5/GTA5/labels\01246.png
GTA5/GTA5/images\01247.png,GTA5/GTA5/labels\01247.png
GTA5/GTA5/images\01248.png,GTA5/GTA5/labels\01248.png
GTA5/GTA5/images\01249.png,GTA5/GTA5/labels\01249.png
GTA5/GTA5/images\01250.png,GTA5/GTA5/labels\01250.png
GTA5/GTA5/images\01251.png,GTA5/GTA5/labels\01251.png
GTA5/GTA5/images\01252.png,GTA5/GTA5/labels\01252.png
GTA5/GTA5/images\01253.png,GTA5/GTA5/labels\01253.png
GTA5/GTA5/images\01254.png,GTA5/GTA5/labels\01254.png
GTA5/GTA5/images\01255.png,GTA5/GTA5/labels\01255.png
GTA5/GTA5/images\01256.png,GTA5/GTA5/labels\01256.png
GTA5/GTA5/images\01257.png,GTA5/GTA5/labels\01257.png
GTA5/GTA5/images\01258.png,GTA5/GTA5/labels\01258.png
GTA5/GTA5/images\01259.png,GTA5/GTA5/labels\01259.png
GTA5/GTA5/images\01260.png,GTA5/GTA5/labels\01260.png
GTA5/GTA5/images\01261.png,GTA5/GTA5/labels\01261.png
GTA5/GTA5/images\01262.png,GTA5/GTA5/labels\01262.png
GTA5/GTA5/images\01263.png,GTA5/GTA5/labels\01263.png
GTA5/GTA5/images\01264.png,GTA5/GTA5/labels\01264.png
GTA5/GTA5/images\01265.png,GTA5/GTA5/labels\01265.png
GTA5/GTA5/images\01266.png,GTA5/GTA5/labels\01266.png
GTA5/GTA5/images\01267.png,GTA5/GTA5/labels\01267.png
GTA5/GTA5/images\01268.png,GTA5/GTA5/labels\01268.png
GTA5/GTA5/images\01269.png,GTA5/GTA5/labels\01269.png
GTA5/GTA5/images\01270.png,GTA5/GTA5/labels\01270.png
GTA5/GTA5/images\01271.png,GTA5/GTA5/labels\01271.png
GTA5/GTA5/images\01272.png,GTA5/GTA5/labels\01272.png
GTA5/GTA5/images\01273.png,GTA5/GTA5/labels\01273.png
GTA5/GTA5/images\01274.png,GTA5/GTA5/labels\01274.png
GTA5/GTA5/images\01275.png,GTA5/GTA5/labels\01275.png
GTA5/GTA5/images\01276.png,GTA5/GTA5/labels\01276.png
GTA5/GTA5/images\01277.png,GTA5/GTA5/labels\01277.png
GTA5/GTA5/images\01278.png,GTA5/GTA5/labels\01278.png
GTA5/GTA5/images\01279.png,GTA5/GTA5/labels\01279.png
GTA5/GTA5/images\01280.png,GTA5/GTA5/labels\01280.png
GTA5/GTA5/images\01281.png,GTA5/GTA5/labels\01281.png
GTA5/GTA5/images\01282.png,GTA5/GTA5/labels\01282.png
GTA5/GTA5/images\01283.png,GTA5/GTA5/labels\01283.png
GTA5/GTA5/images\01284.png,GTA5/GTA5/labels\01284.png
GTA5/GTA5/images\01285.png,GTA5/GTA5/labels\01285.png
GTA5/GTA5/images\01286.png,GTA5/GTA5/labels\01286.png
GTA5/GTA5/images\01287.png,GTA5/GTA5/labels\01287.png
GTA5/GTA5/images\01288.png,GTA5/GTA5/labels\01288.png
GTA5/GTA5/images\01289.png,GTA5/GTA5/labels\01289.png
GTA5/GTA5/images\01290.png,GTA5/GTA5/labels\01290.png
GTA5/GTA5/images\01291.png,GTA5/GTA5/labels\01291.png
GTA5/GTA5/images\01292.png,GTA5/GTA5/labels\01292.png
GTA5/GTA5/images\01293.png,GTA5/GTA5/labels\01293.png
GTA5/GTA5/images\01294.png,GTA5/GTA5/labels\01294.png
GTA5/GTA5/images\01295.png,GTA5/GTA5/labels\01295.png
GTA5/GTA5/images\01296.png,GTA5/GTA5/labels\01296.png
GTA5/GTA5/images\01297.png,GTA5/GTA5/labels\01297.png
GTA5/GTA5/images\01298.png,GTA5/GTA5/labels\01298.png
GTA5/GTA5/images\01299.png,GTA5/GTA5/labels\01299.png
GTA5/GTA5/images\01300.png,GTA5/GTA5/labels\01300.png
GTA5/GTA5/images\01301.png,GTA5/GTA5/labels\01301.png
GTA5/GTA5/images\01302.png,GTA5/GTA5/labels\01302.png
GTA5/GTA5/images\01303.png,GTA5/GTA5/labels\01303.png
GTA5/GTA5/images\01304.png,GTA5/GTA5/labels\01304.png
GTA5/GTA5/images\01305.png,GTA5/GTA5/labels\01305.png
GTA5/GTA5/images\01306.png,GTA5/GTA5/labels\01306.png
GTA5/GTA5/images\01307.png,GTA5/GTA5/labels\01307.png
GTA5/GTA5/images\01308.png,GTA5/GTA5/labels\01308.png
GTA5/GTA5/images\01309.png,GTA5/GTA5/labels\01309.png
GTA5/GTA5/images\01310.png,GTA5/GTA5/labels\01310.png
GTA5/GTA5/images\01311.png,GTA5/GTA5/labels\01311.png
GTA5/GTA5/images\01312.png,GTA5/GTA5/labels\01312.png
GTA5/GTA5/images\01313.png,GTA5/GTA5/labels\01313.png
GTA5/GTA5/images\01314.png,GTA5/GTA5/labels\01314.png
GTA5/GTA5/images\01315.png,GTA5/GTA5/labels\01315.png
GTA5/GTA5/images\01316.png,GTA5/GTA5/labels\01316.png
GTA5/GTA5/images\01317.png,GTA5/GTA5/labels\01317.png
GTA5/GTA5/images\01318.png,GTA5/GTA5/labels\01318.png
GTA5/GTA5/images\01319.png,GTA5/GTA5/labels\01319.png
GTA5/GTA5/images\01320.png,GTA5/GTA5/labels\01320.png
GTA5/GTA5/images\01321.png,GTA5/GTA5/labels\01321.png
GTA5/GTA5/images\01322.png,GTA5/GTA5/labels\01322.png
GTA5/GTA5/images\01323.png,GTA5/GTA5/labels\01323.png
GTA5/GTA5/images\01324.png,GTA5/GTA5/labels\01324.png
GTA5/GTA5/images\01325.png,GTA5/GTA5/labels\01325.png
GTA5/GTA5/images\01326.png,GTA5/GTA5/labels\01326.png
GTA5/GTA5/images\01327.png,GTA5/GTA5/labels\01327.png
GTA5/GTA5/images\01328.png,GTA5/GTA5/labels\01328.png
GTA5/GTA5/images\01329.png,GTA5/GTA5/labels\01329.png
GTA5/GTA5/images\01330.png,GTA5/GTA5/labels\01330.png
GTA5/GTA5/images\01331.png,GTA5/GTA5/labels\01331.png
GTA5/GTA5/images\01332.png,GTA5/GTA5/labels\01332.png
GTA5/GTA5/images\01333.png,GTA5/GTA5/labels\01333.png
GTA5/GTA5/images\01334.png,GTA5/GTA5/labels\01334.png
GTA5/GTA5/images\01335.png,GTA5/GTA5/labels\01335.png
GTA5/GTA5/images\01336.png,GTA5/GTA5/labels\01336.png
GTA5/GTA5/images\01337.png,GTA5/GTA5/labels\01337.png
GTA5/GTA5/images\01338.png,GTA5/GTA5/labels\01338.png
GTA5/GTA5/images\01339.png,GTA5/GTA5/labels\01339.png
GTA5/GTA5/images\01340.png,GTA5/GTA5/labels\01340.png
GTA5/GTA5/images\01341.png,GTA5/GTA5/labels\01341.png
GTA5/GTA5/images\01342.png,GTA5/GTA5/labels\01342.png
GTA5/GTA5/images\01343.png,GTA5/GTA5/labels\01343.png
GTA5/GTA5/images\01344.png,GTA5/GTA5/labels\01344.png
GTA5/GTA5/images\01345.png,GTA5/GTA5/labels\01345.png
GTA5/GTA5/images\01346.png,GTA5/GTA5/labels\01346.png
GTA5/GTA5/images\01347.png,GTA5/GTA5/labels\01347.png
GTA5/GTA5/images\01348.png,GTA5/GTA5/labels\01348.png
GTA5/GTA5/images\01349.png,GTA5/GTA5/labels\01349.png
GTA5/GTA5/images\01350.png,GTA5/GTA5/labels\01350.png
GTA5/GTA5/images\01351.png,GTA5/GTA5/labels\01351.png
GTA5/GTA5/images\01352.png,GTA5/GTA5/labels\01352.png
GTA5/GTA5/images\01353.png,GTA5/GTA5/labels\01353.png
GTA5/GTA5/images\01354.png,GTA5/GTA5/labels\01354.png
GTA5/GTA5/images\01355.png,GTA5/GTA5/labels\01355.png
GTA5/GTA5/images\01356.png,GTA5/GTA5/labels\01356.png
GTA5/GTA5/images\01357.png,GTA5/GTA5/labels\01357.png
GTA5/GTA5/images\01358.png,GTA5/GTA5/labels\01358.png
GTA5/GTA5/images\01359.png,GTA5/GTA5/labels\01359.png
GTA5/GTA5/images\01360.png,GTA5/GTA5/labels\01360.png
GTA5/GTA5/images\01361.png,GTA5/GTA5/labels\01361.png
GTA5/GTA5/images\01362.png,GTA5/GTA5/labels\01362.png
GTA5/GTA5/images\01363.png,GTA5/GTA5/labels\01363.png
GTA5/GTA5/images\01364.png,GTA5/GTA5/labels\01364.png
GTA5/GTA5/images\01365.png,GTA5/GTA5/labels\01365.png
GTA5/GTA5/images\01366.png,GTA5/GTA5/labels\01366.png
GTA5/GTA5/images\01367.png,GTA5/GTA5/labels\01367.png
GTA5/GTA5/images\01368.png,GTA5/GTA5/labels\01368.png
GTA5/GTA5/images\01369.png,GTA5/GTA5/labels\01369.png
GTA5/GTA5/images\01370.png,GTA5/GTA5/labels\01370.png
GTA5/GTA5/images\01371.png,GTA5/GTA5/labels\01371.png
GTA5/GTA5/images\01372.png,GTA5/GTA5/labels\01372.png
GTA5/GTA5/images\01373.png,GTA5/GTA5/labels\01373.png
GTA5/GTA5/images\01374.png,GTA5/GTA5/labels\01374.png
GTA5/GTA5/images\01375.png,GTA5/GTA5/labels\01375.png
GTA5/GTA5/images\01376.png,GTA5/GTA5/labels\01376.png
GTA5/GTA5/images\01377.png,GTA5/GTA5/labels\01377.png
GTA5/GTA5/images\01378.png,GTA5/GTA5/labels\01378.png
GTA5/GTA5/images\01379.png,GTA5/GTA5/labels\01379.png
GTA5/GTA5/images\01380.png,GTA5/GTA5/labels\01380.png
GTA5/GTA5/images\01381.png,GTA5/GTA5/labels\01381.png
GTA5/GTA5/images\01382.png,GTA5/GTA5/labels\01382.png
GTA5/GTA5/images\01383.png,GTA5/GTA5/labels\01383.png
GTA5/GTA5/images\01384.png,GTA5/GTA5/labels\01384.png
GTA5/GTA5/images\01385.png,GTA5/GTA5/labels\01385.png
GTA5/GTA5/images\01386.png,GTA5/GTA5/labels\01386.png
GTA5/GTA5/images\01387.png,GTA5/GTA5/labels\01387.png
GTA5/GTA5/images\01388.png,GTA5/GTA5/labels\01388.png
GTA5/GTA5/images\01389.png,GTA5/GTA5/labels\01389.png
GTA5/GTA5/images\01390.png,GTA5/GTA5/labels\01390.png
GTA5/GTA5/images\01391.png,GTA5/GTA5/labels\01391.png
GTA5/GTA5/images\01392.png,GTA5/GTA5/labels\01392.png
GTA5/GTA5/images\01393.png,GTA5/GTA5/labels\01393.png
GTA5/GTA5/images\01394.png,GTA5/GTA5/labels\01394.png
GTA5/GTA5/images\01395.png,GTA5/GTA5/labels\01395.png
GTA5/GTA5/images\01396.png,GTA5/GTA5/labels\01396.png
GTA5/GTA5/images\01397.png,GTA5/GTA5/labels\01397.png
GTA5/GTA5/images\01398.png,GTA5/GTA5/labels\01398.png
GTA5/GTA5/images\01399.png,GTA5/GTA5/labels\01399.png
GTA5/GTA5/images\01400.png,GTA5/GTA5/labels\01400.png
GTA5/GTA5/images\01401.png,GTA5/GTA5/labels\01401.png
GTA5/GTA5/images\01402.png,GTA5/GTA5/labels\01402.png
GTA5/GTA5/images\01403.png,GTA5/GTA5/labels\01403.png
GTA5/GTA5/images\01404.png,GTA5/GTA5/labels\01404.png
GTA5/GTA5/images\01405.png,GTA5/GTA5/labels\01405.png
GTA5/GTA5/images\01406.png,GTA5/GTA5/labels\01406.png
GTA5/GTA5/images\01407.png,GTA5/GTA5/labels\01407.png
GTA5/GTA5/images\01408.png,GTA5/GTA5/labels\01408.png
GTA5/GTA5/images\01409.png,GTA5/GTA5/labels\01409.png
GTA5/GTA5/images\01410.png,GTA5/GTA5/labels\01410.png
GTA5/GTA5/images\01411.png,GTA5/GTA5/labels\01411.png
GTA5/GTA5/images\01412.png,GTA5/GTA5/labels\01412.png
GTA5/GTA5/images\01413.png,GTA5/GTA5/labels\01413.png
GTA5/GTA5/images\01414.png,GTA5/GTA5/labels\01414.png
GTA5/GTA5/images\01415.png,GTA5/GTA5/labels\01415.png
GTA5/GTA5/images\01416.png,GTA5/GTA5/labels\01416.png
GTA5/GTA5/images\01417.png,GTA5/GTA5/labels\01417.png
GTA5/GTA5/images\01418.png,GTA5/GTA5/labels\01418.png
GTA5/GTA5/images\01419.png,GTA5/GTA5/labels\01419.png
GTA5/GTA5/images\01420.png,GTA5/GTA5/labels\01420.png
GTA5/GTA5/images\01421.png,GTA5/GTA5/labels\01421.png
GTA5/GTA5/images\01422.png,GTA5/GTA5/labels\01422.png
GTA5/GTA5/images\01423.png,GTA5/GTA5/labels\01423.png
GTA5/GTA5/images\01424.png,GTA5/GTA5/labels\01424.png
GTA5/GTA5/images\01425.png,GTA5/GTA5/labels\01425.png
GTA5/GTA5/images\01426.png,GTA5/GTA5/labels\01426.png
GTA5/GTA5/images\01427.png,GTA5/GTA5/labels\01427.png
GTA5/GTA5/images\01428.png,GTA5/GTA5/labels\01428.png
GTA5/GTA5/images\01429.png,GTA5/GTA5/labels\01429.png
GTA5/GTA5/images\01430.png,GTA5/GTA5/labels\01430.png
GTA5/GTA5/images\01431.png,GTA5/GTA5/labels\01431.png
GTA5/GTA5/images\01432.png,GTA5/GTA5/labels\01432.png
GTA5/GTA5/images\01433.png,GTA5/GTA5/labels\01433.png
GTA5/GTA5/images\01434.png,GTA5/GTA5/labels\01434.png
GTA5/GTA5/images\01435.png,GTA5/GTA5/labels\01435.png
GTA5/GTA5/images\01436.png,GTA5/GTA5/labels\01436.png
GTA5/GTA5/images\01437.png,GTA5/GTA5/labels\01437.png
GTA5/GTA5/images\01438.png,GTA5/GTA5/labels\01438.png
GTA5/GTA5/images\01439.png,GTA5/GTA5/labels\01439.png
GTA5/GTA5/images\01440.png,GTA5/GTA5/labels\01440.png
GTA5/GTA5/images\01441.png,GTA5/GTA5/labels\01441.png
GTA5/GTA5/images\01442.png,GTA5/GTA5/labels\01442.png
GTA5/GTA5/images\01443.png,GTA5/GTA5/labels\01443.png
GTA5/GTA5/images\01444.png,GTA5/GTA5/labels\01444.png
GTA5/GTA5/images\01445.png,GTA5/GTA5/labels\01445.png
GTA5/GTA5/images\01446.png,GTA5/GTA5/labels\01446.png
GTA5/GTA5/images\01447.png,GTA5/GTA5/labels\01447.png
GTA5/GTA5/images\01448.png,GTA5/GTA5/labels\01448.png
GTA5/GTA5/images\01449.png,GTA5/GTA5/labels\01449.png
GTA5/GTA5/images\01450.png,GTA5/GTA5/labels\01450.png
GTA5/GTA5/images\01451.png,GTA5/GTA5/labels\01451.png
GTA5/GTA5/images\01452.png,GTA5/GTA5/labels\01452.png
GTA5/GTA5/images\01453.png,GTA5/GTA5/labels\01453.png
GTA5/GTA5/images\01454.png,GTA5/GTA5/labels\01454.png
GTA5/GTA5/images\01455.png,GTA5/GTA5/labels\01455.png
GTA5/GTA5/images\01456.png,GTA5/GTA5/labels\01456.png
GTA5/GTA5/images\01457.png,GTA5/GTA5/labels\01457.png
GTA5/GTA5/images\01458.png,GTA5/GTA5/labels\01458.png
GTA5/GTA5/images\01459.png,GTA5/GTA5/labels\01459.png
GTA5/GTA5/images\01460.png,GTA5/GTA5/labels\01460.png
GTA5/GTA5/images\01461.png,GTA5/GTA5/labels\01461.png
GTA5/GTA5/images\01462.png,GTA5/GTA5/labels\01462.png
GTA5/GTA5/images\01463.png,GTA5/GTA5/labels\01463.png
GTA5/GTA5/images\01464.png,GTA5/GTA5/labels\01464.png
GTA5/GTA5/images\01465.png,GTA5/GTA5/labels\01465.png
GTA5/GTA5/images\01466.png,GTA5/GTA5/labels\01466.png
GTA5/GTA5/images\01467.png,GTA5/GTA5/labels\01467.png
GTA5/GTA5/images\01468.png,GTA5/GTA5/labels\01468.png
GTA5/GTA5/images\01469.png,GTA5/GTA5/labels\01469.png
GTA5/GTA5/images\01470.png,GTA5/GTA5/labels\01470.png
GTA5/GTA5/images\01471.png,GTA5/GTA5/labels\01471.png
GTA5/GTA5/images\01472.png,GTA5/GTA5/labels\01472.png
GTA5/GTA5/images\01473.png,GTA5/GTA5/labels\01473.png
GTA5/GTA5/images\01474.png,GTA5/GTA5/labels\01474.png
GTA5/GTA5/images\01475.png,GTA5/GTA5/labels\01475.png
GTA5/GTA5/images\01476.png,GTA5/GTA5/labels\01476.png
GTA5/GTA5/images\01477.png,GTA5/GTA5/labels\01477.png
GTA5/GTA5/images\01478.png,GTA5/GTA5/labels\01478.png
GTA5/GTA5/images\01479.png,GTA5/GTA5/labels\01479.png
GTA5/GTA5/images\01480.png,GTA5/GTA5/labels\01480.png
GTA5/GTA5/images\01481.png,GTA5/GTA5/labels\01481.png
GTA5/GTA5/images\01482.png,GTA5/GTA5/labels\01482.png
GTA5/GTA5/images\01483.png,GTA5/GTA5/labels\01483.png
GTA5/GTA5/images\01484.png,GTA5/GTA5/labels\01484.png
GTA5/GTA5/images\01485.png,GTA5/GTA5/labels\01485.png
GTA5/GTA5/images\01486.png,GTA5/GTA5/labels\01486.png
GTA5/GTA5/images\01487.png,GTA5/GTA5/labels\01487.png
GTA5/GTA5/images\01488.png,GTA5/GTA5/labels\01488.png
GTA5/GTA5/images\01489.png,GTA5/GTA5/labels\01489.png
GTA5/GTA5/images\01490.png,GTA5/GTA5/labels\01490.png
GTA5/GTA5/images\01491.png,GTA5/GTA5/labels\01491.png
GTA5/GTA5/images\01492.png,GTA5/GTA5/labels\01492.png
GTA5/GTA5/images\01493.png,GTA5/GTA5/labels\01493.png
GTA5/GTA5/images\01494.png,GTA5/GTA5/labels\01494.png
GTA5/GTA5/images\01495.png,GTA5/GTA5/labels\01495.png
GTA5/GTA5/images\01496.png,GTA5/GTA5/labels\01496.png
GTA5/GTA5/images\01497.png,GTA5/GTA5/labels\01497.png
GTA5/GTA5/images\01498.png,GTA5/GTA5/labels\01498.png
GTA5/GTA5/images\01499.png,GTA5/GTA5/labels\01499.png
GTA5/GTA5/images\01500.png,GTA5/GTA5/labels\01500.png
GTA5/GTA5/images\01501.png,GTA5/GTA5/labels\01501.png
GTA5/GTA5/images\01502.png,GTA5/GTA5/labels\01502.png
GTA5/GTA5/images\01503.png,GTA5/GTA5/labels\01503.png
GTA5/GTA5/images\01504.png,GTA5/GTA5/labels\01504.png
GTA5/GTA5/images\01505.png,GTA5/GTA5/labels\01505.png
GTA5/GTA5/images\01506.png,GTA5/GTA5/labels\01506.png
GTA5/GTA5/images\01507.png,GTA5/GTA5/labels\01507.png
GTA5/GTA5/images\01508.png,GTA5/GTA5/labels\01508.png
GTA5/GTA5/images\01509.png,GTA5/GTA5/labels\01509.png
GTA5/GTA5/images\01510.png,GTA5/GTA5/labels\01510.png
GTA5/GTA5/images\01511.png,GTA5/GTA5/labels\01511.png
GTA5/GTA5/images\01512.png,GTA5/GTA5/labels\01512.png
GTA5/GTA5/images\01513.png,GTA5/GTA5/labels\01513.png
GTA5/GTA5/images\01514.png,GTA5/GTA5/labels\01514.png
GTA5/GTA5/images\01515.png,GTA5/GTA5/labels\01515.png
GTA5/GTA5/images\01516.png,GTA5/GTA5/labels\01516.png
GTA5/GTA5/images\01517.png,GTA5/GTA5/labels\01517.png
GTA5/GTA5/images\01518.png,GTA5/GTA5/labels\01518.png
GTA5/GTA5/images\01519.png,GTA5/GTA5/labels\01519.png
GTA5/GTA5/images\01520.png,GTA5/GTA5/labels\01520.png
GTA5/GTA5/images\01521.png,GTA5/GTA5/labels\01521.png
GTA5/GTA5/images\01522.png,GTA5/GTA5/labels\01522.png
GTA5/GTA5/images\01523.png,GTA5/GTA5/labels\01523.png
GTA5/GTA5/images\01524.png,GTA5/GTA5/labels\01524.png
GTA5/GTA5/images\01525.png,GTA5/GTA5/labels\01525.png
GTA5/GTA5/images\01526.png,GTA5/GTA5/labels\01526.png
GTA5/GTA5/images\01527.png,GTA5/GTA5/labels\01527.png
GTA5/GTA5/images\01528.png,GTA5/GTA5/labels\01528.png
GTA5/GTA5/images\01529.png,GTA5/GTA5/labels\01529.png
GTA5/GTA5/images\01530.png,GTA5/GTA5/labels\01530.png
GTA5/GTA5/images\01531.png,GTA5/GTA5/labels\01531.png
GTA5/GTA5/images\01532.png,GTA5/GTA5/labels\01532.png
GTA5/GTA5/images\01533.png,GTA5/GTA5/labels\01533.png
GTA5/GTA5/images\01534.png,GTA5/GTA5/labels\01534.png
GTA5/GTA5/images\01535.png,GTA5/GTA5/labels\01535.png
GTA5/GTA5/images\01536.png,GTA5/GTA5/labels\01536.png
GTA5/GTA5/images\01537.png,GTA5/GTA5/labels\01537.png
GTA5/GTA5/images\01538.png,GTA5/GTA5/labels\01538.png
GTA5/GTA5/images\01539.png,GTA5/GTA5/labels\01539.png
GTA5/GTA5/images\01540.png,GTA5/GTA5/labels\01540.png
GTA5/GTA5/images\01541.png,GTA5/GTA5/labels\01541.png
GTA5/GTA5/images\01542.png,GTA5/GTA5/labels\01542.png
GTA5/GTA5/images\01543.png,GTA5/GTA5/labels\01543.png
GTA5/GTA5/images\01544.png,GTA5/GTA5/labels\01544.png
GTA5/GTA5/images\01545.png,GTA5/GTA5/labels\01545.png
GTA5/GTA5/images\01546.png,GTA5/GTA5/labels\01546.png
GTA5/GTA5/images\01547.png,GTA5/GTA5/labels\01547.png
GTA5/GTA5/images\01548.png,GTA5/GTA5/labels\01548.png
GTA5/GTA5/images\01549.png,GTA5/GTA5/labels\01549.png
GTA5/GTA5/images\01550.png,GTA5/GTA5/labels\01550.png
GTA5/GTA5/images\01551.png,GTA5/GTA5/labels\01551.png
GTA5/GTA5/images\01552.png,GTA5/GTA5/labels\01552.png
GTA5/GTA5/images\01553.png,GTA5/GTA5/labels\01553.png
GTA5/GTA5/images\01554.png,GTA5/GTA5/labels\01554.png
GTA5/GTA5/images\01555.png,GTA5/GTA5/labels\01555.png
GTA5/GTA5/images\01556.png,GTA5/GTA5/labels\01556.png
GTA5/GTA5/images\01557.png,GTA5/GTA5/labels\01557.png
GTA5/GTA5/images\01558.png,GTA5/GTA5/labels\01558.png
GTA5/GTA5/images\01559.png,GTA5/GTA5/labels\01559.png
GTA5/GTA5/images\01560.png,GTA5/GTA5/labels\01560.png
GTA5/GTA5/images\01561.png,GTA5/GTA5/labels\01561.png
GTA5/GTA5/images\01562.png,GTA5/GTA5/labels\01562.png
GTA5/GTA5/images\01563.png,GTA5/GTA5/labels\01563.png
GTA5/GTA5/images\01564.png,GTA5/GTA5/labels\01564.png
GTA5/GTA5/images\01565.png,GTA5/GTA5/labels\01565.png
GTA5/GTA5/images\01566.png,GTA5/GTA5/labels\01566.png
GTA5/GTA5/images\01567.png,GTA5/GTA5/labels\01567.png
GTA5/GTA5/images\01568.png,GTA5/GTA5/labels\01568.png
GTA5/GTA5/images\01569.png,GTA5/GTA5/labels\01569.png
GTA5/GTA5/images\01570.png,GTA5/GTA5/labels\01570.png
GTA5/GTA5/images\01571.png,GTA5/GTA5/labels\01571.png
GTA5/GTA5/images\01572.png,GTA5/GTA5/labels\01572.png
GTA5/GTA5/images\01573.png,GTA5/GTA5/labels\01573.png
GTA5/GTA5/images\01574.png,GTA5/GTA5/labels\01574.png
GTA5/GTA5/images\01575.png,GTA5/GTA5/labels\01575.png
GTA5/GTA5/images\01576.png,GTA5/GTA5/labels\01576.png
GTA5/GTA5/images\01577.png,GTA5/GTA5/labels\01577.png
GTA5/GTA5/images\01578.png,GTA5/GTA5/labels\01578.png
GTA5/GTA5/images\01579.png,GTA5/GTA5/labels\01579.png
GTA5/GTA5/images\01580.png,GTA5/GTA5/labels\01580.png
GTA5/GTA5/images\01581.png,GTA5/GTA5/labels\01581.png
GTA5/GTA5/images\01582.png,GTA5/GTA5/labels\01582.png
GTA5/GTA5/images\01583.png,GTA5/GTA5/labels\01583.png
GTA5/GTA5/images\01584.png,GTA5/GTA5/labels\01584.png
GTA5/GTA5/images\01585.png,GTA5/GTA5/labels\01585.png
GTA5/GTA5/images\01586.png,GTA5/GTA5/labels\01586.png
GTA5/GTA5/images\01587.png,GTA5/GTA5/labels\01587.png
GTA5/GTA5/images\01588.png,GTA5/GTA5/labels\01588.png
GTA5/GTA5/images\01589.png,GTA5/GTA5/labels\01589.png
GTA5/GTA5/images\01590.png,GTA5/GTA5/labels\01590.png
GTA5/GTA5/images\01591.png,GTA5/GTA5/labels\01591.png
GTA5/GTA5/images\01592.png,GTA5/GTA5/labels\01592.png
GTA5/GTA5/images\01593.png,GTA5/GTA5/labels\01593.png
GTA5/GTA5/images\01594.png,GTA5/GTA5/labels\01594.png
GTA5/GTA5/images\01595.png,GTA5/GTA5/labels\01595.png
GTA5/GTA5/images\01596.png,GTA5/GTA5/labels\01596.png
